1,17.839542345698746
2,48.03055351317943
3,26.7386925604541
4,20.632259125598107
5,37.195838930191336
6,6.2050971946456706
7,73.7053688700731
8,92.87146252163411
9,41.57195913064975
10,53.76761718510483
11,9.534220952305128
12,37.026823665955966
13,81.48492133010339
14,70.68347919470168
15,48.01047514944173
16,25.864083451566433
17,67.26793511426752
18,11.874263960239883
19,23.094680212976304
20,0.40933519218779857
21,4.171912410216216
22,10.723717409627087
23,65.36607857930935
24,26.20510100568548
25,59.22672395209438
26,68.62577711148391
27,7.583173303147972
28,92.09125555795235
29,44.81892073908483
30,61.513278005680995
31,31.224228003145193
32,76.75221659506894
33,51.1339025525158
34,82.54943462536389
35,23.65543648553212
36,56.259714980471855
37,77.55914204492859
38,78.60926420805207
39,21.67900009458722
40,84.70523452200757
41,95.5781495355992
42,75.54299971861353
43,78.1766038460822
44,69.56387317102725
45,1.9073314503105898
46,72.40301865019818
47,73.27966420278221
48,53.44570675538501
49,3.42404628070877
50,3.908226506735357
51,45.646314232951156
52,48.37679424146897
53,88.96232726993374
54,71.90041351376144
55,35.64787224040528
56,59.69197275137146
57,60.429423880698295
58,95.10498961521105
59,53.70968358073731
60,7.182011021594981
61,44.93246196174383
62,52.31826227772874
63,26.374903015094773
64,70.2601011773783
65,46.23350256700876
66,92.83200502450492
67,57.457428229978305
68,2.3505716703639323
69,82.38512334609037
70,73.71975550608708
71,16.81423825269983
72,94.61174530959966
73,96.596869555467
74,61.54295477371633
75,44.3537434013316
76,3.235249964348619
77,84.21538495071368
78,99.57063219108605
79,79.26905538622539
80,42.75221977717846
81,38.54446810855256
82,76.5378865346069
83,52.29545841979878
84,92.70211517671613
85,93.12815296436963
86,85.07041705511041
87,32.01796958413598
88,92.43047683546467
89,41.719458495217864
90,14.085915969647422
91,36.76583656293382
92,79.54863130542839
93,50.93541237444141
94,21.375719733339928
95,98.25697280131138
96,58.07096791943801
97,77.7352947099707
98,40.84569225313395
99,73.5398867314531
100,10
